-1,2000,11,452
-1,2000,12,567
-1,2001,1,437
-1,2001,2,350
-1,2001,3,364
-1,2001,4,437
-1,2001,5,487
-1,2001,6,479
-1,2001,7,531
-1,2001,8,502
-1,2001,9,487
-1,2001,10,599
-1,2001,11,516
-1,2001,12,574
-1,2002,1,443
-1,2002,2,329
-1,2002,3,429
-1,2002,4,448
-1,2002,5,474
-1,2002,6,468
-1,2002,7,583
-1,2002,8,517
-1,2002,9,587
-1,2002,10,524
-1,2002,11,534
-1,2002,12,563
-1,2003,1,425
-1,2003,2,393
-1,2003,3,497
-1,2003,4,530
-1,2003,5,552
-1,2003,6,556
-1,2003,7,572
-1,2003,8,595
-1,2003,9,559
-1,2003,10,541
-1,2003,11,509
-1,2003,12,600
-1,2004,1,475
-1,2004,2,371
-1,2004,3,463
-1,2004,4,463
-1,2004,5,481
-1,2004,6,504
-1,2004,7,574
-1,2004,8,584
-1,2004,9,554
-1,2004,10,524
-1,2004,11,508
-1,2004,12,551
-1,2005,1,455
-1,2005,2,377
-1,2005,3,458
-1,2005,4,437
-1,2005,5,531
-1,2005,6,546
-1,2005,7,590
-1,2005,8,589
-1,2005,9,511
-1,2005,10,569
-1,2005,11,538
-1,2005,12,611
-1,2006,1,465
-1,2006,2,391
-1,2006,3,453
-1,2006,4,491
-1,2006,5,515
-1,2006,6,541
-1,2006,7,642
-1,2006,8,529
-1,2006,9,527
-1,2006,10,556
-1,2006,11,552
-1,2006,12,605
-1,2007,1,506
-1,2007,2,375
-1,2007,3,528
-1,2007,4,487
-1,2007,5,539
-1,2007,6,586
-1,2007,7,597
-1,2007,8,574
-1,2007,9,568
-1,2007,10,582
-1,2007,11,513
-1,2007,12,613
-1,2008,1,415
-1,2008,2,408
-1,2008,3,475
-1,2008,4,489
-1,2008,5,494
-1,2008,6,507
-1,2008,7,484
-1,2008,8,492
-1,2008,9,534
-1,2008,10,492
-1,2008,11,498
-1,2008,12,477
-1,2009,1,387
-1,2009,2,322
-1,2009,3,398
-1,2009,4,434
-1,2009,5,468
-1,2009,6,488
-1,2009,7,559
-1,2009,8,459
-1,2009,9,442
-1,2009,10,446
-1,2009,11,458
-1,2009,12,475
-1,2010,1,364
-1,2010,2,275
-1,2010,3,413
-1,2010,4,426
-1,2010,5,432
-1,2010,6,437
-1,2010,7,491
-1,2010,8,469
-1,2010,9,411
-1,2010,10,460
-1,2010,11,437
-1,2010,12,440
-1,2011,1,384
-1,2011,2,261
-1,2011,3,371
-1,2011,4,431
-1,2011,5,437
-1,2011,6,440
-1,2011,7,498
-1,2011,8,430
-1,2011,9,410
-1,2011,10,456
-1,2011,11,431
-1,2011,12,436
-1,2012,1,357
-1,2012,2,299
-1,2012,3,368
-1,2012,4,394
-1,2012,5,450
-1,2012,6,456
-1,2012,7,487
-1,2012,8,472
-1,2012,9,465
-1,2012,10,442
-1,2012,11,453
-1,2012,12,488
-1,2013,1,415
-1,2013,2,275
-1,2013,3,375
-1,2013,4,388
-1,2013,5,390
-1,2013,6,437
-1,2013,7,526
-1,2013,8,454
-1,2013,9,383
-1,2013,10,438
-1,2013,11,460
-1,2013,12,472
-1,2014,1,343
-1,2014,2,256
-1,2014,3,353
-1,2014,4,374
-1,2014,5,422
-1,2014,6,448
-1,2014,7,390
-1,2014,8,461
-1,2014,9,415
-1,2014,10,437
-1,2014,11,443
-1,2014,12,524
0,1980,1,0
0,1980,2,0
0,1980,3,0
0,1980,4,0
0,1980,5,0
0,1980,6,0
0,1980,7,2
0,1980,8,0
0,1980,9,0
0,1980,10,0
0,1980,11,0
0,1980,12,0
0,1981,1,0
0,1981,2,1
0,1981,3,1
0,1981,4,1
0,1981,5,0
0,1981,6,1
0,1981,7,0
0,1981,8,0
0,1981,9,0
0,1981,10,0
0,1981,11,0
0,1981,12,1
0,1982,1,0
0,1982,2,0
0,1982,3,0
0,1982,4,0
0,1982,5,1
0,1982,6,0
0,1982,7,0
0,1982,8,0
0,1982,9,0
0,1982,10,0
0,1982,11,0
0,1982,12,0
0,1983,1,0
0,1983,2,0
0,1983,3,0
0,1983,4,0
0,1983,5,0
0,1983,6,0
0,1983,7,0
0,1983,8,0
0,1983,9,1
0,1983,10,0
0,1983,11,0
0,1983,12,0
0,1984,1,0
0,1984,2,0
0,1984,3,0
0,1984,4,0
0,1984,5,0
0,1984,6,0
0,1984,7,1
0,1984,8,0
0,1984,9,1
0,1984,10,0
0,1984,11,0
0,1984,12,0
0,1985,1,0
0,1985,2,1
0,1985,3,0
0,1985,4,1
0,1985,5,0
0,1985,6,0
0,1985,7,0
0,1985,8,0
0,1985,9,0
0,1985,10,0
0,1985,11,1
0,1985,12,0
0,1986,1,0
0,1986,2,0
0,1986,3,0
0,1986,4,0
0,1986,5,0
0,1986,6,0
0,1986,7,1
0,1986,8,0
0,1986,9,0
0,1986,10,0
0,1986,11,0
0,1986,12,0
0,1987,1,0
0,1987,2,0
0,1987,3,0
0,1987,4,1
0,1987,5,0
0,1987,6,2
0,1987,7,0
0,1987,8,0
0,1987,9,0
0,1987,10,0
0,1987,11,0
0,1987,12,0
0,1988,1,1
0,1988,2,0
0,1988,3,1
0,1988,4,2
0,1988,5,0
0,1988,6,0
0,1988,7,0
0,1988,8,0
0,1988,9,0
0,1988,10,1
0,1988,11,1
0,1988,12,0
0,1989,1,0
0,1989,2,0
0,1989,3,1
0,1989,4,0
0,1989,5,0
0,1989,6,0
0,1989,7,0
0,1989,8,1
0,1989,9,0
0,1989,10,0
0,1989,11,0
0,1989,12,0
0,1990,1,0
0,1990,2,0
0,1990,3,0
0,1990,4,0
0,1990,5,0
0,1990,6,0
0,1990,7,0
0,1990,8,0
0,1990,9,1
0,1990,10,0
0,1990,11,0
0,1990,12,0
0,1991,1,0
0,1991,2,1
0,1991,3,0
0,1991,4,0
0,1991,5,0
0,1991,6,0
0,1991,7,0
0,1991,8,0
0,1991,9,0
0,1991,10,0
0,1991,11,0
0,1991,12,0
0,1992,1,0
0,1992,2,1
0,1992,3,0
0,1992,4,0
0,1992,5,0
0,1992,6,0
0,1992,7,0
0,1992,8,0
0,1992,9,0
0,1992,10,0
0,1992,11,0
0,1992,12,0
0,1993,1,2
0,1993,2,0
0,1993,3,0
0,1993,4,0
0,1993,5,0
0,1993,6,0
0,1993,7,0
0,1993,8,0
0,1993,9,0
0,1993,10,0
0,1993,11,0
0,1993,12,0
0,1994,1,0
0,1994,2,1
0,1994,3,0
0,1994,4,0
0,1994,5,0
0,1994,6,0
0,1994,7,0
0,1994,8,0
0,1994,9,0
0,1994,10,0
0,1994,11,0
0,1994,12,0
0,1995,1,0
0,1995,2,0
0,1995,3,0
0,1995,4,0
0,1995,5,1
0,1995,6,0
0,1995,7,0
0,1995,8,0
0,1995,9,0
0,1995,10,0
0,1995,11,0
0,1995,12,0
0,1996,1,1
0,1996,2,0
0,1996,3,0
0,1996,4,0
0,1996,5,0
0,1996,6,1
0,1996,7,0
0,1996,8,2
0,1996,9,2
0,1996,10,0
0,1996,11,1
0,1996,12,0
0,1997,1,0
0,1997,2,0
0,1997,3,0
0,1997,4,0
0,1997,5,0
0,1997,6,0
0,1997,7,1
0,1997,8,0
0,1997,9,0
0,1997,10,0
0,1997,11,0
0,1997,12,0
0,1998,1,0
0,1998,2,2
0,1998,3,0
0,1998,4,1
0,1998,5,0
0,1998,6,0
0,1998,7,0
0,1998,8,0
0,1998,9,0
0,1998,10,1
0,1998,11,0
0,1998,12,0
0,1999,1,0
0,1999,2,1
0,1999,3,1
0,1999,4,0
0,1999,5,0
0,1999,6,1
0,1999,7,1
0,1999,8,0
0,1999,9,0
0,1999,10,0
0,1999,11,0
0,1999,12,1
0,2000,1,0
0,2000,2,0
0,2000,3,0
0,2000,4,1
0,2000,5,0
0,2000,6,0
0,2000,7,0
0,2000,8,0
0,2000,9,0
0,2000,10,1
0,2000,11,0
0,2000,12,0
0,2001,1,0
0,2001,2,0
0,2001,3,0
0,2001,4,0
0,2001,5,0
0,2001,6,0
0,2001,7,0
0,2001,8,0
0,2001,9,0
0,2001,10,0
0,2001,11,0
0,2001,12,0
0,2002,1,0
0,2002,2,0
0,2002,3,1
0,2002,4,0
0,2002,5,0
0,2002,6,0
0,2002,7,1
0,2002,8,0
0,2002,9,0
0,2002,10,0
0,2002,11,1
0,2002,12,0
0,2003,1,0
0,2003,2,1
0,2003,3,3
0,2003,4,0
0,2003,5,1
0,2003,6,0
0,2003,7,0
0,2003,8,0
0,2003,9,1
0,2003,10,0
0,2003,11,0
0,2003,12,1
0,2004,1,0
0,2004,2,1
0,2004,3,0
0,2004,4,0
0,2004,5,0
0,2004,6,0
0,2004,7,1
0,2004,8,0
0,2004,9,0
0,2004,10,0
0,2004,11,0
0,2004,12,0
0,2005,1,0
0,2005,2,0
0,2005,3,0
0,2005,4,1
0,2005,5,0
0,2005,6,1
0,2005,7,4
0,2005,8,0
0,2005,9,0
0,2005,10,0
0,2005,11,0
0,2005,12,1
0,2006,1,0
0,2006,2,0
0,2006,3,0
0,2006,4,0
0,2006,5,0
0,2006,6,0
0,2006,7,1
0,2006,8,2
0,2006,9,0
0,2006,10,0
0,2006,11,1
0,2006,12,0
0,2007,1,0
0,2007,2,0
0,2007,3,0
0,2007,4,0
0,2007,5,0
0,2007,6,0
0,2007,7,0
0,2007,8,0
0,2007,9,1
0,2007,10,0
0,2007,11,0
0,2007,12,1
0,2008,1,0
0,2008,2,0
0,2008,3,0
0,2008,4,0
0,2008,5,0
0,2008,6,0
0,2008,7,0
0,2008,8,0
0,2008,9,0
0,2008,10,0
0,2008,11,0
0,2008,12,0
0,2009,1,1
0,2009,2,0
0,2009,3,0
0,2009,4,0
0,2009,5,0
0,2009,6,0
0,2009,7,0
0,2009,8,0
0,2009,9,0
0,2009,10,0
0,2009,11,0
0,2009,12,3
0,2010,1,0
0,2010,2,0
0,2010,3,0
0,2010,4,0
0,2010,5,0
0,2010,6,0
0,2010,7,0
0,2010,8,0
0,2010,9,0
0,2010,10,0
0,2010,11,1
0,2010,12,0
0,2011,1,1
0,2011,2,0
0,2011,3,0
0,2011,4,0
0,2011,5,0
0,2011,6,0
0,2011,7,0
0,2011,8,0
0,2011,9,0
0,2011,10,0
0,2011,11,0
0,2011,12,1
0,2012,1,1
0,2012,2,0
0,2012,3,1
0,2012,4,0
0,2012,5,0
0,2012,6,0
0,2012,7,0
0,2012,8,0
0,2012,9,0
0,2012,10,0
0,2012,11,0
0,2012,12,1
0,2013,1,1
0,2013,2,0
0,2013,3,0
0,2013,4,0
0,2013,5,2
0,2013,6,1
0,2013,7,0
0,2013,8,0
0,2013,9,0
0,2013,10,0
0,2013,11,0
0,2013,12,0
0,2014,1,0
0,2014,2,0
0,2014,3,0
0,2014,4,1
0,2014,5,0
0,2014,6,0
0,2014,7,0
0,2014,8,0
0,2014,9,0
0,2014,10,0
0,2014,11,1
0,2014,12,0
5,1980,1,2
5,1980,2,1
5,1980,3,0
5,1980,4,0
5,1980,5,0
5,1980,6,2
5,1980,7,2
5,1980,8,2
5,1980,9,0
5,1980,10,0
5,1980,11,7
5,1980,12,0
5,1981,1,2
5,1981,2,0
5,1981,3,0
5,1981,4,0
5,1981,5,1
5,1981,6,2
5,1981,7,0
5,1981,8,0
5,1981,9,1
5,1981,10,1
5,1981,11,0
5,1981,12,2
5,1982,1,0
5,1982,2,1
5,1982,3,2
5,1982,4,1
5,1982,5,1
5,1982,6,0
5,1982,7,3
5,1982,8,1
5,1982,9,0
5,1982,10,0
5,1982,11,1
5,1982,12,0
5,1983,1,0
5,1983,2,0
5,1983,3,0
5,1983,4,0
5,1983,5,0
5,1983,6,1
5,1983,7,0
5,1983,8,2
5,1983,9,3
5,1983,10,1
5,1983,11,1
5,1983,12,1
5,1984,1,0
5,1984,2,0
5,1984,3,1
5,1984,4,0
5,1984,5,2
5,1984,6,2
5,1984,7,1
5,1984,8,1
5,1984,9,0
5,1984,10,0
5,1984,11,0
5,1984,12,0
5,1985,1,0
5,1985,2,1
5,1985,3,1
5,1985,4,1
5,1985,5,0
5,1985,6,2
5,1985,7,0
5,1985,8,0
5,1985,9,0
5,1985,10,1
5,1985,11,0
5,1985,12,1
5,1986,1,0
5,1986,2,1
5,1986,3,2
5,1986,4,1
5,1986,5,1
5,1986,6,1
5,1986,7,2
5,1986,8,1
5,1986,9,2
5,1986,10,0
5,1986,11,1
5,1986,12,1
5,1987,1,1
5,1987,2,5
5,1987,3,2
5,1987,4,0
5,1987,5,1
5,1987,6,2
5,1987,7,2
5,1987,8,1
5,1987,9,1
5,1987,10,1
5,1987,11,1
5,1987,12,2
5,1988,1,1
5,1988,2,4
5,1988,3,2
5,1988,4,0
5,1988,5,0
5,1988,6,2
5,1988,7,0
5,1988,8,1
5,1988,9,0
5,1988,10,0
5,1988,11,0
5,1988,12,3
5,1989,1,2
5,1989,2,1
5,1989,3,3
5,1989,4,1
5,1989,5,2
5,1989,6,2
5,1989,7,3
5,1989,8,2
5,1989,9,0
5,1989,10,1
5,1989,11,0
5,1989,12,3
5,1990,1,2
5,1990,2,2
5,1990,3,1
5,1990,4,0
5,1990,5,1
5,1990,6,2
5,1990,7,1
5,1990,8,2
5,1990,9,0
5,1990,10,0
5,1990,11,0
5,1990,12,0
5,1991,1,1
5,1991,2,0
5,1991,3,0
5,1991,4,0
5,1991,5,2
5,1991,6,0
5,1991,7,0
5,1991,8,2
5,1991,9,0
5,1991,10,2
5,1991,11,1
5,1991,12,2
5,1992,1,0
5,1992,2,0
5,1992,3,0
5,1992,4,0
5,1992,5,0
5,1992,6,0
5,1992,7,2
5,1992,8,0
5,1992,9,0
5,1992,10,1
5,1992,11,0
5,1992,12,1
5,1993,1,0
5,1993,2,2
5,1993,3,0
5,1993,4,0
5,1993,5,0
5,1993,6,0
5,1993,7,0
5,1993,8,2
5,1993,9,1
5,1993,10,0
5,1993,11,0
5,1993,12,1
5,1994,1,0
5,1994,2,2
5,1994,3,0
5,1994,4,0
5,1994,5,1
5,1994,6,1
5,1994,7,1
5,1994,8,1
5,1994,9,0
5,1994,10,0
5,1994,11,1
5,1994,12,0
5,1995,1,1
5,1995,2,0
5,1995,3,0
5,1995,4,0
5,1995,5,1
5,1995,6,1
5,1995,7,1
5,1995,8,2
5,1995,9,1
5,1995,10,0
5,1995,11,1
5,1995,12,0
5,1996,1,1
5,1996,2,0
5,1996,3,0
5,1996,4,0
5,1996,5,0
5,1996,6,0
5,1996,7,0
5,1996,8,1
5,1996,9,0
5,1996,10,1
5,1996,11,0
5,1996,12,0
5,1997,1,0
5,1997,2,0
5,1997,3,0
5,1997,4,1
5,1997,5,0
5,1997,6,2
5,1997,7,4
5,1997,8,0
5,1997,9,3
5,1997,10,1
5,1997,11,0
5,1997,12,0
5,1998,1,0
5,1998,2,0
5,1998,3,1
5,1998,4,1
5,1998,5,1
5,1998,6,3
5,1998,7,1
5,1998,8,1
5,1998,9,2
5,1998,10,0
5,1998,11,0
5,1998,12,0
5,1999,1,2
5,1999,2,1
5,1999,3,0
5,1999,4,2
5,1999,5,1
5,1999,6,2
5,1999,7,2
5,1999,8,0
5,1999,9,1
5,1999,10,1
5,1999,11,0
5,1999,12,1
5,2000,1,5
5,2000,2,1
5,2000,3,0
5,2000,4,0
5,2000,5,0
5,2000,6,0
5,2000,7,0
5,2000,8,3
5,2000,9,0
5,2000,10,0
5,2000,11,1
5,2000,12,0
5,2001,1,0
5,2001,2,1
5,2001,3,1
5,2001,4,0
5,2001,5,1
5,2001,6,0
5,2001,7,0
5,2001,8,0
5,2001,9,0
5,2001,10,0
5,2001,11,0
5,2001,12,2
5,2002,1,1
5,2002,2,0
5,2002,3,1
5,2002,4,0
5,2002,5,0
5,2002,6,2
5,2002,7,0
5,2002,8,0
5,2002,9,0
5,2002,10,0
5,2002,11,0
5,2002,12,0
5,2003,1,0
5,2003,2,1
5,2003,3,2
5,2003,4,0
5,2003,5,0
5,2003,6,0
5,2003,7,0
5,2003,8,0
5,2003,9,0
5,2003,10,0
5,2003,11,1
5,2003,12,0
5,2004,1,0
5,2004,2,0
5,2004,3,0
5,2004,4,0
5,2004,5,0
5,2004,6,0
5,2004,7,1
5,2004,8,0
5,2004,9,0
5,2004,10,2
5,2004,11,1
5,2004,12,0
5,2005,1,0
5,2005,2,0
5,2005,3,0
5,2005,4,0
5,2005,5,2
5,2005,6,0
5,2005,7,0
5,2005,8,2
5,2005,9,1
5,2005,10,0
5,2005,11,1
5,2005,12,0
5,2006,1,1
5,2006,2,0
5,2006,3,0
5,2006,4,0
5,2006,5,0
5,2006,6,0
5,2006,7,0
5,2006,8,0
5,2006,9,0
5,2006,10,0
5,2006,11,0
5,2006,12,1
5,2007,1,0
5,2007,2,1
5,2007,3,1
5,2007,4,0
5,2007,5,0
5,2007,6,0
5,2007,7,0
5,2007,8,1
5,2007,9,0
5,2007,10,0
5,2007,11,0
5,2007,12,1
5,2008,1,0
5,2008,2,0
5,2008,3,0
5,2008,4,0
5,2008,5,1
5,2008,6,1
5,2008,7,0
5,2008,8,0
5,2008,9,0
5,2008,10,0
5,2008,11,0
5,2008,12,1
5,2009,1,0
5,2009,2,1
5,2009,3,0
5,2009,4,0
5,2009,5,0
5,2009,6,1
5,2009,7,0
5,2009,8,0
5,2009,9,0
5,2009,10,0
5,2009,11,0
5,2009,12,0
5,2010,1,0
5,2010,2,0
5,2010,3,0
5,2010,4,0
5,2010,5,0
5,2010,6,0
5,2010,7,5
5,2010,8,1
5,2010,9,0
5,2010,10,0
5,2010,11,0
5,2010,12,0
5,2011,1,0
5,2011,2,1
5,2011,3,1
5,2011,4,1
5,2011,5,0
5,2011,6,0
5,2011,7,1
5,2011,8,1
5,2011,9,0
5,2011,10,0
5,2011,11,0
5,2011,12,0
5,2012,1,1
5,2012,2,0
5,2012,3,2
5,2012,4,0
5,2012,5,0
5,2012,6,1
5,2012,7,0
5,2012,8,0
5,2012,9,1
5,2012,10,1
5,2012,11,0
5,2012,12,0
5,2013,1,4
5,2013,2,0
5,2013,3,1
5,2013,4,1
5,2013,5,0
5,2013,6,0
5,2013,7,1
5,2013,8,1
5,2013,9,1
5,2013,10,1
5,2013,11,0
5,2013,12,0
5,2014,1,0
5,2014,2,0
5,2014,3,0
5,2014,4,1
5,2014,5,1
5,2014,6,0
5,2014,7,0
5,2014,8,0
5,2014,9,0
5,2014,10,0
5,2014,11,0
5,2014,12,0
10,1980,1,13
10,1980,2,6
10,1980,3,19
10,1980,4,10
10,1980,5,15
10,1980,6,9
10,1980,7,14
10,1980,8,23
10,1980,9,12
10,1980,10,17
10,1980,11,9
10,1980,12,12
10,1981,1,20
10,1981,2,18
10,1981,3,13
10,1981,4,9
10,1981,5,10
10,1981,6,8
10,1981,7,11
10,1981,8,12
10,1981,9,7
10,1981,10,11
10,1981,11,15
10,1981,12,11
10,1982,1,9
10,1982,2,10
10,1982,3,15
10,1982,4,7
10,1982,5,6
10,1982,6,10
10,1982,7,8
10,1982,8,11
10,1982,9,15
10,1982,10,12
10,1982,11,8
10,1982,12,16
10,1983,1,11
10,1983,2,7
10,1983,3,6
10,1983,4,18
10,1983,5,18
10,1983,6,12
10,1983,7,8
10,1983,8,15
10,1983,9,12
10,1983,10,13
10,1983,11,8
10,1983,12,16
10,1984,1,14
10,1984,2,8
10,1984,3,12
10,1984,4,16
10,1984,5,7
10,1984,6,8
10,1984,7,15
10,1984,8,13
10,1984,9,11
10,1984,10,7
10,1984,11,7
10,1984,12,10
10,1985,1,9
10,1985,2,11
10,1985,3,13
10,1985,4,18
10,1985,5,7
10,1985,6,13
10,1985,7,17
10,1985,8,16
10,1985,9,12
10,1985,10,14
10,1985,11,12
10,1985,12,8
10,1986,1,15
10,1986,2,10
10,1986,3,15
10,1986,4,13
10,1986,5,11
10,1986,6,14
10,1986,7,21
10,1986,8,9
10,1986,9,13
10,1986,10,11
10,1986,11,10
10,1986,12,10
10,1987,1,11
10,1987,2,9
10,1987,3,8
10,1987,4,16
10,1987,5,7
10,1987,6,11
10,1987,7,7
10,1987,8,15
10,1987,9,15
10,1987,10,9
10,1987,11,15
10,1987,12,14
10,1988,1,15
10,1988,2,13
10,1988,3,9
10,1988,4,10
10,1988,5,13
10,1988,6,13
10,1988,7,10
10,1988,8,20
10,1988,9,16
10,1988,10,11
10,1988,11,14
10,1988,12,8
10,1989,1,16
10,1989,2,18
10,1989,3,16
10,1989,4,17
10,1989,5,16
10,1989,6,18
10,1989,7,14
10,1989,8,20
10,1989,9,19
10,1989,10,17
10,1989,11,23
10,1989,12,21
10,1990,1,9
10,1990,2,13
10,1990,3,20
10,1990,4,17
10,1990,5,9
10,1990,6,11
10,1990,7,17
10,1990,8,22
10,1990,9,19
10,1990,10,10
10,1990,11,12
10,1990,12,14
10,1991,1,18
10,1991,2,20
10,1991,3,20
10,1991,4,18
10,1991,5,16
10,1991,6,21
10,1991,7,22
10,1991,8,20
10,1991,9,11
10,1991,10,15
10,1991,11,13
10,1991,12,14
10,1992,1,24
10,1992,2,15
10,1992,3,24
10,1992,4,19
10,1992,5,20
10,1992,6,13
10,1992,7,22
10,1992,8,27
10,1992,9,19
10,1992,10,10
10,1992,11,9
10,1992,12,16
10,1993,1,18
10,1993,2,15
10,1993,3,23
10,1993,4,11
10,1993,5,27
10,1993,6,22
10,1993,7,24
10,1993,8,23
10,1993,9,27
10,1993,10,23
10,1993,11,25
10,1993,12,23
10,1994,1,21
10,1994,2,25
10,1994,3,26
10,1994,4,21
10,1994,5,28
10,1994,6,17
10,1994,7,25
10,1994,8,36
10,1994,9,18
10,1994,10,26
10,1994,11,14
10,1994,12,19
10,1995,1,14
10,1995,2,15
10,1995,3,13
10,1995,4,15
10,1995,5,26
10,1995,6,17
10,1995,7,15
10,1995,8,24
10,1995,9,21
10,1995,10,12
10,1995,11,17
10,1995,12,15
10,1996,1,20
10,1996,2,20
10,1996,3,13
10,1996,4,14
10,1996,5,18
10,1996,6,15
10,1996,7,19
10,1996,8,14
10,1996,9,11
10,1996,10,12
10,1996,11,12
10,1996,12,13
10,1997,1,11
10,1997,2,13
10,1997,3,12
10,1997,4,6
10,1997,5,11
10,1997,6,13
10,1997,7,16
10,1997,8,15
10,1997,9,6
10,1997,10,9
10,1997,11,6
10,1997,12,12
10,1998,1,9
10,1998,2,14
10,1998,3,12
10,1998,4,16
10,1998,5,8
10,1998,6,14
10,1998,7,9
10,1998,8,7
10,1998,9,10
10,1998,10,12
10,1998,11,4
10,1998,12,6
10,1999,1,12
10,1999,2,11
10,1999,3,3
10,1999,4,6
10,1999,5,8
10,1999,6,13
10,1999,7,18
10,1999,8,15
10,1999,9,5
10,1999,10,8
10,1999,11,8
10,1999,12,7
10,2000,1,8
10,2000,2,6
10,2000,3,2
10,2000,4,3
10,2000,5,11
10,2000,6,4
10,2000,7,8
10,2000,8,7
