1984,Iowa,Female,7
1984,Kansas,Female,5
1984,Kentucky,Female,26
1984,Louisiana,Female,64
1984,Maryland,Female,22
1984,Massachusetts,Female,7
1984,Michigan,Female,88
1984,Minnesota,Female,8
1984,Mississippi,Female,28
1984,Missouri,Female,28
1984,Montana,Female,3
1984,Nebraska,Female,8
1984,Nevada,Female,8
1984,New Hampshire,Female,2
1984,New Jersey,Female,24
1984,New Mexico,Female,6
1984,New York,Female,104
1984,North Carolina,Female,59
1984,Ohio,Female,65
1984,Oklahoma,Female,29
1984,Oregon,Female,9
1984,Pennsylvania,Female,71
1984,Rhodes Island,Female,3
1984,South Carolina,Female,43
1984,Tennessee,Female,49
1984,Texas,Female,257
1984,Utah,Female,3
1984,Vermont,Female,1
1984,Virginia,Female,53
1984,Washington,Female,21
1984,West Virginia,Female,10
1984,Wisconsin,Female,18
1984,Wyoming,Female,3
1985,Alabama,Female,67
1985,Alaska,Female,6
1985,Arizona,Female,20
1985,Arkansas,Female,23
1985,California,Female,195
1985,Colorado,Female,23
1985,Connecticut,Female,14
1985,Delaware,Female,2
1985,District of Columbia,Female,11
1985,Florida,Female,114
1985,Georgia,Female,93
1985,Idaho,Female,2
1985,Illinois,Female,24
1985,Indiana,Female,33
1985,Iowa,Female,6
1985,Kansas,Female,21
1985,Kentucky,Female,26
1985,Louisiana,Female,44
1985,Maine,Female,1
1985,Maryland,Female,27
1985,Massachusetts,Female,19
1985,Michigan,Female,97
1985,Minnesota,Female,3
1985,Mississippi,Female,41
1985,Missouri,Female,37
1985,Montana,Female,3
1985,Nebraska,Female,5
1985,Nevada,Female,9
1985,New Hampshire,Female,2
1985,New Jersey,Female,30
1985,New Mexico,Female,16
1985,New York,Female,89
1985,North Carolina,Female,83
1985,Ohio,Female,70
1985,Oklahoma,Female,31
1985,Oregon,Female,14
1985,Pennsylvania,Female,72
1985,Rhodes Island,Female,2
1985,South Carolina,Female,52
1985,Tennessee,Female,45
1985,Texas,Female,225
1985,Utah,Female,5
1985,Virginia,Female,48
1985,Washington,Female,18
1985,West Virginia,Female,12
1985,Wisconsin,Female,17
1986,Alabama,Female,62
